id,shape,price,carat,cut,color,clarity,report,type
9878412,8,500,0.27,3,6,3,1,1
9878282,8,500,0.3,4,6,1,1,1
9878186,8,500,0.3,4,6,1,1,1
9877862,8,500,0.32,4,5,1,1,1
9877774,8,500,0.3,4,5,2,1,1
9877699,8,500,0.3,4,5,2,1,1
9877554,8,500,0.3,4,5,2,1,1
9877520,8,500,0.3,4,5,2,1,1
9830232,8,500,0.3,3,4,4,1,1
9828091,8,500,0.26,4,6,3,1,1
9899182,10,500,0.3,4,1,5,1,1
9904563,10,500,0.25,4,3,4,1,1
9926662,7,500,0.3,3,4,2,1,1
10063164,10,500,0.3,5,1,2,1,1
9640900,10,500,0.3,4,2,2,1,1
10063127,7,500,0.3,4,2,3,1,1
10061526,7,500,0.31,4,4,2,1,1
10027586,8,500,0.3,4,5,2,1,1
10084892,10,500,0.33,5,2,3,1,1
10084974,10,500,0.31,5,1,4,1,1
10083571,10,500,0.3,5,2,4,1,1
10083635,10,500,0.36,5,1,3,1,1
10083396,10,500,0.25,5,3,4,1,1
10083133,10,500,0.32,4,2,3,1,1
10087297,10,500,0.3,2,5,1,1,1
10083566,10,500,0.3,5,2,1,1,1
9967377,7,500,0.3,4,3,2,1,1
9926489,8,500,0.3,4,5,2,1,1
10022618,3,500,0.3,2,7,2,1,1
10085886,10,500,0.31,5,3,1,1,1
10018534,3,500,0.3,4,5,2,1,1
9968034,5,500,0.3,4,6,1,1,1
9875844,5,500,0.3,4,5,1,1,1
10090939,7,500,0.3,4,7,2,1,1
9928502,7,500,0.3,3,6,3,1,1
9878346,8,500,0.26,4,6,3,1,1
9877607,8,500,0.3,4,5,2,1,1
9877508,8,500,0.3,3,5,2,1,1
9830562,8,500,0.3,4,6,1,1,1
9829681,8,500,0.3,2,6,2,1,1
9828439,8,500,0.3,4,6,1,1,1
10053133,7,500,0.3,4,3,2,1,1
10060942,3,500,0.3,4,6,2,1,1
9991099,3,500,0.3,3,7,2,1,1
9947338,3,500,0.3,3,5,2,1,1
9923158,7,500,0.3,4,3,3,1,1
9927152,7,500,0.3,4,5,2,1,1
10067476,10,500,0.25,5,4,5,1,1
10065575,3,500,0.3,4,7,1,1,1
10073853,10,500,0.3,3,5,2,1,1
9923759,8,500,0.33,4,5,2,1,1
10010759,5,500,0.3,3,6,2,1,1
9946077,3,500,0.3,4,5,2,1,1
10000580,10,500,0.31,5,2,4,1,1
10083574,10,500,0.3,5,5,1,1,1
10083678,10,500,0.32,5,1,3,1,1
10084046,10,500,0.3,3,3,2,1,1
10079124,7,500,0.3,3,4,3,1,1
10022147,7,500,0.3,3,2,4,1,1
10018083,7,500,0.3,3,5,2,1,1
9929393,8,500,0.3,4,4,2,1,1
9851719,5,500,0.3,4,5,1,1,1
9968310,8,500,0.3,4,5,2,1,1
9982526,5,500,0.31,3,6,1,1,1
10088323,3,500,0.3,4,7,1,1,1
9925921,7,500,0.31,4,2,3,1,1
9878802,8,500,0.32,3,5,1,1,1
9878555,8,500,0.3,3,5,2,1,1
9878206,8,500,0.29,4,4,3,1,1
9878123,8,500,0.32,4,5,1,1,1
9877993,8,500,0.3,4,5,2,1,1
9877784,8,500,0.3,4,6,1,1,1
9829599,8,500,0.31,3,5,2,1,1
9829258,8,500,0.3,4,5,2,1,1
10053044,3,500,0.31,4,2,3,1,1
9924477,7,500,0.3,4,4,2,1,1
9943814,3,500,0.3,4,6,2,1,1
10002085,3,500,0.3,4,7,2,1,1
9923730,8,500,0.3,4,6,1,1,1
10067440,10,500,0.25,4,5,3,1,1
10010290,3,500,0.3,3,7,2,1,1
10082200,10,500,0.3,3,2,4,1,1
10083870,10,500,0.3,4,5,1,1,1
10083835,10,500,0.32,5,3,2,1,1
10083861,10,500,0.25,5,6,3,1,1
10083655,10,500,0.3,5,3,1,1,1
10085282,10,500,0.3,5,4,1,1,1
10082157,10,500,0.35,5,1,5,1,1
10082734,10,500,0.3,5,5,1,1,1
9967671,8,500,0.31,4,2,4,1,1
10016775,7,500,0.3,4,3,3,1,1
10000529,10,500,0.3,4,2,4,1,1
10090642,3,500,0.31,4,2,3,1,1
9878691,8,510,0.31,3,5,2,1,1
9878368,8,510,0.31,4,6,1,1,1
9878076,8,510,0.31,4,4,3,1,1
9877914,8,510,0.31,4,4,3,1,1
9877848,8,510,0.35,4,3,2,1,1
9830524,8,510,0.3,3,6,2,1,1
9829775,8,510,0.3,4,4,5,1,1
9829300,8,510,0.3,4,6,2,1,1
9829147,8,510,0.31,4,6,1,1,1
9828078,8,510,0.31,4,6,1,1,1
10003922,8,510,0.32,4,3,5,1,1
9924762,5,510,0.3,3,5,2,1,1
9926463,7,510,0.3,3,5,2,1,1
10062163,8,510,0.3,2,4,5,1,1
9927624,7,510,0.3,4,6,2,1,1
10061621,7,510,0.3,4,3,3,1,1
10061286,7,510,0.3,3,2,3,1,1
10027652,3,510,0.34,4,2,4,1,1
10053331,10,510,0.3,5,1,2,1,1
9243633,10,510,0.25,3,3,6,1,1
9927306,8,510,0.3,4,4,2,1,1
10073663,3,510,0.31,4,4,2,1,1
10073916,10,510,0.3,2,5,2,1,1
9973780,10,510,0.3,2,5,2,1,1
10016247,10,510,0.3,2,5,2,1,1
10073849,10,510,0.3,2,4,2,1,1
10086300,10,510,0.3,4,6,2,1,1
10083551,10,510,0.25,5,6,3,1,1
10085543,10,510,0.3,3,6,1,1,1
10082256,10,510,0.31,5,4,1,1,1
10016735,7,510,0.31,4,5,1,1,1
10017250,3,510,0.3,3,3,3,1,1
10086185,10,510,0.3,4,5,1,1,1
10089870,10,510,0.33,5,5,1,1,1
9928096,8,510,0.3,5,4,2,1,1
9925525,8,510,0.32,5,2,3,1,1
9878772,8,510,0.31,3,4,3,1,1
9877928,8,510,0.26,4,6,3,1,1
9877820,8,510,0.31,4,4,3,1,1
9830634,8,510,0.31,4,4,3,1,1
9829632,8,510,0.3,3,6,2,1,1
9829386,8,510,0.31,4,5,2,1,1
9829230,8,510,0.32,4,4,2,1,1
9828336,8,510,0.3,3,4,5,1,1
9968639,10,510,0.3,3,2,4,1,1
10048953,10,510,0.3,2,5,2,1,1
10053221,7,510,0.3,4,2,3,1,1
10053102,5,510,0.3,4,3,2,1,1
9944478,3,510,0.3,4,4,2,1,1
10002347,10,510,0.33,4,2,1,1,1
9944197,3,510,0.31,4,6,2,1,1
10072522,10,510,0.31,3,4,1,1,1
10010418,7,510,0.3,4,2,4,1,1
9924741,7,510,0.3,4,6,2,1,1
9964334,3,510,0.3,4,4,2,1,1
10084762,10,510,0.3,3,5,1,1,1
10083341,10,510,0.25,4,6,3,1,1
10083688,10,510,0.3,4,6,2,1,1
10085406,10,510,0.33,5,1,7,1,1
9904527,10,510,0.26,4,4,4,1,1
10016978,3,510,0.3,4,4,2,1,1
9889855,5,510,0.4,4,1,2,1,1
10018086,3,510,0.3,3,7,2,1,1
9794838,3,510,0.3,4,2,6,1,1
9878814,8,510,0.31,4,6,1,1,1
9878714,8,510,0.3,4,7,1,1,1
9878533,8,510,0.31,4,4,3,1,1
9878437,8,510,0.31,3,5,2,1,1
9878173,3,510,0.29,3,6,4,1,1
9878181,8,510,0.3,4,4,5,1,1
9878141,8,510,0.27,4,7,3,1,1
9877858,8,510,0.31,4,7,1,1,1
9877792,8,510,0.31,4,4,3,1,1
9830607,8,510,0.31,4,4,3,1,1
9828750,8,510,0.28,3,3,6,1,1
9828395,8,510,0.31,4,5,2,1,1
9965328,5,510,0.34,4,2,1,1,1
9810498,10,510,0.33,5,4,2,1,1
9928139,8,510,0.3,4,5,2,1,1
9943820,3,510,0.3,4,4,2,1,1
10035573,10,510,0.36,5,3,1,1,1
10061555,3,510,0.31,5,2,7,1,1
10028058,6,510,0.3,4,4,2,1,1
10073845,10,510,0.3,2,5,2,1,1
10048966,10,510,0.3,2,4,2,1,1
10086325,10,510,0.31,5,3,1,1,1
10086259,10,510,0.31,5,5,2,1,1
10083207,10,510,0.3,4,6,2,1,1
10084945,10,510,0.3,5,2,3,1,1
10083939,10,510,0.3,5,1,5,1,1
10086137,10,510,0.3,3,6,1,1,1
10082599,10,510,0.3,4,6,1,1,1
9793543,5,510,0.31,4,5,1,1,1
9927170,5,510,0.3,3,5,2,1,1
10016265,7,510,0.3,4,6,2,1,1
10022071,7,510,0.3,4,2,4,1,1
10069651,6,510,0.33,3,1,4,1,1
9878846,8,510,0.31,4,5,2,1,1
9878803,8,510,0.31,4,5,2,1,1
9878485,8,510,0.26,4,5,5,1,1
9878505,8,510,0.3,3,4,5,1,1
9878253,8,510,0.33,3,5,1,1,1
9877908,8,510,0.31,4,4,3,1,1
9877477,8,510,0.32,4,4,2,1,1
9830458,8,510,0.31,4,5,2,1,1
9830286,8,510,0.32,4,4,2,1,1
9830054,8,510,0.3,4,4,5,1,1
9829545,8,510,0.32,4,4,2,1,1
9829251,8,510,0.31,4,6,1,1,1
9828602,8,510,0.32,4,3,5,1,1
10002636,3,510,0.3,4,4,2,1,1
9990538,7,510,0.3,4,3,2,1,1
9946460,3,510,0.31,4,5,2,1,1
9997149,10,510,0.3,4,4,1,1,1
9947349,3,510,0.3,4,5,2,1,1
10002484,3,510,0.3,4,4,2,1,1
9997982,8,510,0.3,4,5,2,1,1
10062761,10,510,0.3,3,2,2,1,1
9943767,3,510,0.32,4,5,2,1,1
10073132,10,510,0.3,2,5,2,1,1
9973506,10,510,0.3,2,5,2,1,1
10086537,10,510,0.3,4,2,3,1,1
10083261,10,510,0.3,3,5,1,1,1
9924873,8,510,0.3,4,4,2,1,1
10067433,10,510,0.3,4,2,4,1,1
10087923,7,510,0.31,4,2,4,1,1
9878650,8,510,0.32,4,4,2,1,1
9878423,8,510,0.31,4,5,2,1,1
9878359,8,510,0.31,2,5,2,1,1
9878228,8,510,0.32,4,4,2,1,1
9877515,8,510,0.3,3,6,2,1,1
9830657,8,510,0.31,4,6,1,1,1
9830616,8,510,0.31,4,4,3,1,1
9829848,8,510,0.32,4,4,2,1,1
9828834,8,510,0.3,4,6,2,1,1
9828260,8,510,0.31,4,4,3,1,1
9828221,8,510,0.31,4,5,2,1,1
9828082,8,510,0.31,3,4,3,1,1
10053327,3,510,0.3,4,7,3,1,1
10047871,10,510,0.26,5,4,5,1,1
9997813,3,510,0.3,4,3,3,1,1
9998165,3,510,0.3,4,3,3,1,1
9925867,10,510,0.3,4,5,1,1,1
9241913,10,510,0.26,4,7,2,1,1
10035669,10,510,0.3,2,5,2,1,1
10082346,10,510,0.3,3,6,2,1,1
10084362,10,510,0.3,3,1,6,1,1
10084589,10,510,0.3,3,5,1,1,1
10082701,10,510,0.34,5,2,3,1,1
10082793,10,510,0.3,3,5,2,1,1
10085763,10,510,0.26,5,6,2,1,1
10048854,3,510,0.3,4,6,2,1,1
10079215,3,510,0.3,3,5,3,1,1
10086616,10,510,0.28,5,6,2,1,1
10087604,10,510,0.3,4,2,1,1,1
9875457,5,510,0.31,4,4,1,1,1
10017812,10,510,0.3,4,2,2,1,1
9946706,3,510,0.31,4,5,2,1,1
10052439,5,510,0.3,4,5,2,1,1
9997543,5,510,0.31,2,6,1,1,1
9878683,8,520,0.3,4,6,2,1,1
9878641,8,520,0.31,3,4,5,1,1
9878603,8,520,0.31,4,4,5,1,1
9878370,8,520,0.3,4,6,2,1,1
9878291,8,520,0.3,4,6,2,1,1
9878090,8,520,0.32,4,4,3,1,1
9877534,8,520,0.3,3,6,2,1,1
9829718,8,520,0.3,4,6,2,1,1
9829665,8,520,0.3,3,6,4,1,1
9829366,8,520,0.3,3,6,4,1,1
9829115,8,520,0.3,4,6,2,1,1
9828858,8,520,0.3,3,6,4,1,1
9828644,8,520,0.3,3,6,2,1,1
9944043,6,520,0.3,4,2,6,1,1
9924313,7,520,0.32,4,2,3,1,1
10053073,3,520,0.3,4,7,2,1,1
9997596,10,520,0.3,4,2,2,1,1
9406069,10,520,0.26,4,7,2,1,1
10069909,3,520,0.3,4,6,2,1,1
10000475,10,520,0.3,5,2,4,1,1
10000552,10,520,0.3,5,2,6,1,1
10080903,8,520,0.3,2,1,4,1,1
10086450,10,520,0.27,5,4,4,1,1
10081925,10,520,0.27,5,4,4,1,1
10085404,10,520,0.32,5,4,2,1,1
10082547,10,520,0.3,4,6,1,1,1
10084437,10,520,0.3,4,4,2,1,1
10086296,10,520,0.3,3,2,4,1,1
10016557,3,520,0.31,4,7,2,1,1
9968011,6,520,0.3,4,6,2,1,1
9927631,5,520,0.3,4,4,3,1,1
9944395,6,520,0.3,4,2,5,1,1
10022422,6,520,0.3,4,5,2,1,1
9794363,4,520,0.3,4,6,1,1,1
10052635,5,520,0.3,4,6,1,1,1
9878834,8,520,0.3,4,6,2,1,1
9878813,8,520,0.3,4,6,2,1,1
9878688,8,520,0.32,4,6,2,1,1
9878543,8,520,0.3,3,6,3,1,1
9878544,8,520,0.3,2,6,4,1,1
9878067,8,520,0.3,2,6,4,1,1
9830505,8,520,0.3,3,6,2,1,1
9830337,8,520,0.28,4,4,5,1,1
9830453,8,520,0.3,4,6,2,1,1
9830208,8,520,0.3,4,6,2,1,1
9830024,8,520,0.3,4,6,3,1,1
9829987,8,520,0.3,3,6,3,1,1
9828600,8,520,0.3,4,6,2,1,1
9828445,8,520,0.3,2,6,3,1,1
9828278,8,520,0.31,4,4,5,1,1
9828105,8,520,0.31,3,4,5,1,1
9923190,7,520,0.3,3,5,3,1,1
9867688,10,520,0.3,5,1,5,1,1
10048582,10,520,0.32,3,3,1,1,1
10053219,3,520,0.3,4,6,2,1,1
9989956,3,520,0.3,4,2,7,1,1
9927159,8,520,0.31,4,3,2,1,1
9956629,7,520,0.3,3,5,2,1,1
9990572,3,520,0.3,4,5,2,1,1
10062773,10,520,0.3,3,2,1,1,1
9923955,7,520,0.3,4,5,2,1,1
10069570,7,520,0.3,4,3,3,1,1
10085376,10,520,0.3,5,2,3,1,1
10086357,10,520,0.35,5,6,1,1,1
10086659,10,520,0.4,3,1,2,1,1
10086369,10,520,0.3,3,5,1,1,1
10086048,10,520,0.3,3,4,2,1,1
10082595,10,520,0.3,3,5,1,1,1
10021090,3,520,0.31,4,5,2,1,1
10018077,5,520,0.3,4,6,2,1,1
9967607,8,520,0.3,3,7,2,1,1
10017506,10,520,0.3,4,3,1,1,1
10018413,7,520,0.34,4,6,2,1,1
9946698,3,520,0.3,4,7,2,1,1
10087489,5,520,0.3,4,5,2,1,1
9878721,8,520,0.29,4,5,3,1,1
9878704,8,520,0.3,4,6,2,1,1
9878695,8,520,0.3,3,6,2,1,1
9878463,8,520,0.28,4,6,3,1,1
9878386,8,520,0.26,4,6,5,1,1
9878331,8,520,0.33,4,4,2,1,1
9878157,8,520,0.3,4,6,2,1,1
9830637,8,520,0.3,4,6,2,1,1
9830230,8,520,0.3,4,6,2,1,1
9829977,8,520,0.3,3,6,3,1,1
9829881,8,520,0.31,4,4,5,1,1
9829195,8,520,0.3,4,6,2,1,1
9828867,8,520,0.3,4,6,2,1,1
9828701,8,520,0.35,4,3,3,1,1
9828437,8,520,0.3,4,6,2,1,1
9924449,8,520,0.3,4,6,2,1,1
9944342,3,520,0.38,5,3,2,1,1
10053175,8,520,0.3,4,6,1,1,1
9614337,10,520,0.31,5,1,6,1,1
10060959,3,520,0.32,4,7,2,1,1
9921990,7,520,0.35,4,3,3,1,1
9951494,3,520,0.3,4,6,2,1,1
9927810,7,520,0.3,4,5,2,1,1
9957357,7,520,0.3,4,6,2,1,1
10061054,5,520,0.3,3,5,2,1,1
9945372,3,520,0.3,4,6,2,1,1
10063020,3,520,0.3,4,3,3,1,1
10061220,3,520,0.3,4,4,2,1,1
10081909,10,520,0.3,3,3,3,1,1
10083965,10,520,0.34,5,3,1,1,1
10085009,10,520,0.3,3,6,1,1,1
10085299,10,520,0.26,5,7,2,1,1
10086267,10,520,0.3,5,1,6,1,1
10083591,10,520,0.34,5,2,3,1,1
10083335,10,520,0.3,5,6,2,1,1
10082871,10,520,0.34,5,4,1,1,1
10089917,10,520,0.34,5,1,2,1,1
10021170,7,520,0.3,2,6,2,1,1
9929253,7,520,0.3,3,5,2,1,1
9802493,4,520,0.31,3,3,2,1,1
9947499,6,520,0.3,4,6,1,1,1
9874533,4,520,0.3,3,4,1,1,1
10090931,5,520,0.3,3,7,4,1,1
9923973,8,520,0.3,4,6,2,1,1
9878806,8,520,0.3,4,6,2,1,1
9878434,8,520,0.34,4,3,3,1,1
9878447,8,520,0.3,2,6,4,1,1
9878263,8,520,0.3,4,6,2,1,1
9877910,8,520,0.3,4,7,2,1,1
9877845,8,520,0.3,3,6,2,1,1
9877807,8,520,0.3,4,7,1,1,1
9830394,8,520,0.3,3,6,3,1,1
9830017,8,520,0.3,4,6,2,1,1
9829652,8,520,0.3,3,6,3,1,1
9829496,8,520,0.3,4,6,2,1,1
9829397,8,520,0.3,4,6,2,1,1
9828752,8,520,0.31,4,3,6,1,1
9828320,8,520,0.3,4,6,2,1,1
9928422,7,520,0.3,3,5,2,1,1
9892208,5,520,0.3,3,4,1,1,1
10028551,3,520,0.3,4,4,2,1,1
10052996,3,520,0.3,4,4,2,1,1
9990077,6,520,0.3,4,2,5,1,1
9946614,7,520,0.3,4,2,3,1,1
9964813,3,520,0.3,4,2,6,1,1
10084158,10,520,0.26,5,7,2,1,1
10082129,10,520,0.3,5,2,4,1,1
10085154,10,520,0.34,5,2,2,1,1
10082567,10,520,0.26,5,5,4,1,1
10082218,10,520,0.32,5,1,5,1,1
10083168,10,520,0.37,3,2,1,1,1
10086664,10,520,0.3,5,5,2,1,1
10084290,10,520,0.31,4,5,2,1,1
10084058,10,520,0.34,5,1,4,1,1
10082850,10,520,0.3,4,5,1,1,1
10083992,10,520,0.3,5,5,1,1,1
10046484,10,520,0.3,4,2,2,1,1
10075168,4,520,0.31,4,1,4,1,1
9878321,8,520,0.3,4,6,3,1,1
9829700,8,520,0.3,4,6,2,1,1
9829563,8,520,0.3,3,6,4,1,1
9829332,8,520,0.33,4,4,2,1,1
9828773,8,520,0.3,2,6,3,1,1
9828410,8,520,0.3,4,6,3,1,1
9828302,8,520,0.3,4,6,2,1,1
9947697,3,520,0.32,4,4,2,1,1
9885489,10,520,0.25,4,6,3,1,1
9885468,10,520,0.25,4,6,3,1,1
10039395,10,520,0.3,3,6,1,1,1
9956700,3,520,0.3,4,6,2,1,1
9925699,5,520,0.3,3,6,2,1,1
9997708,3,520,0.3,4,6,2,1,1
9820518,10,520,0.3,4,1,6,1,1
9947307,3,520,0.31,4,6,2,1,1
9943529,3,520,0.3,4,5,2,1,1
10080149,10,520,0.3,3,1,6,1,1
10082510,10,520,0.35,5,2,2,1,1
10082983,10,520,0.3,5,4,2,1,1
10083779,10,520,0.32,5,2,4,1,1
10082260,10,520,0.3,3,4,2,1,1
9972475,7,520,0.3,4,7,2,1,1
9943391,3,520,0.31,4,4,2,1,1
9900318,4,520,0.3,3,4,1,1,1
9928539,8,520,0.31,4,6,2,1,1
10091135,6,520,0.3,4,2,5,1,1
9878850,8,530,0.3,4,6,4,1,1
9878779,8,530,0.3,4,6,4,1,1
9878524,8,530,0.35,4,5,1,1,1
9878389,8,530,0.3,4,7,2,1,1
9877999,8,530,0.32,4,4,5,1,1
9877868,8,530,0.31,3,6,2,1,1
9877579,8,530,0.3,3,6,3,1,1
9877494,8,530,0.3,4,6,3,1,1
9830405,8,530,0.3,4,6,3,1,1
9830395,8,530,0.28,2,6,3,1,1
9830080,8,530,0.31,4,6,2,1,1
9829480,8,530,0.31,3,6,3,1,1
9829445,8,530,0.3,3,6,4,1,1
9829335,8,530,0.3,3,6,4,1,1
9829006,8,530,0.31,3,6,3,1,1
9828684,8,530,0.28,3,6,3,1,1
9828511,8,530,0.3,3,6,4,1,1
9828183,8,530,0.31,4,6,4,1,1
9945554,6,530,0.3,4,6,2,1,1
10045991,10,530,0.3,3,5,2,1,1
9904450,10,530,0.29,5,2,6,1,1
9984589,10,530,0.3,3,1,4,1,1
10048651,10,530,0.31,3,5,1,1,1
10053233,3,530,0.3,4,6,2,1,1
10053209,3,530,0.3,4,6,2,1,1
9568433,8,530,0.3,1,7,1,1,1
9945891,3,530,0.3,4,6,2,1,1
9943268,7,530,0.3,3,4,2,1,1
9252301,10,530,0.3,1,1,5,1,1
10010325,10,530,0.3,3,5,1,1,1
10048730,8,530,0.36,5,5,2,1,1
10010557,7,530,0.3,3,6,2,1,1
10000523,10,530,0.3,5,2,6,1,1
10082396,10,530,0.32,3,5,1,1,1
10082842,10,530,0.26,4,6,3,1,1
10083262,8,530,0.37,3,7,2,1,1
10018224,7,530,0.3,4,6,1,1,1
9924280,7,530,0.3,3,6,2,1,1
9878740,8,530,0.3,4,6,3,1,1
9878667,8,530,0.32,4,5,2,1,1
9878529,3,530,0.3,2,6,3,1,1
9878455,8,530,0.3,4,6,3,1,1
9878166,8,530,0.3,4,6,4,1,1
9877953,8,530,0.31,4,2,6,1,1
9877843,8,530,0.29,4,6,3,1,1
9877762,8,530,0.32,3,6,1,1,1
9877796,8,530,0.3,4,6,3,1,1
9877741,8,530,0.32,4,6,1,1,1
9830687,8,530,0.31,2,6,2,1,1
9830620,8,530,0.29,4,5,4,1,1
9830248,8,530,0.32,4,5,2,1,1
9830089,8,530,0.3,4,6,4,1,1
9829669,8,530,0.32,4,6,1,1,1
9829249,8,530,0.32,4,5,2,1,1
9828235,8,530,0.3,4,4,6,1,1
9828135,8,530,0.3,4,6,3,1,1
10016005,10,530,0.3,2,4,2,1,1
10004740,10,530,0.3,4,2,2,1,1
9998149,5,530,0.34,4,3,2,1,1
9951212,10,530,0.3,4,2,3,1,1
9928072,7,530,0.3,4,3,6,1,1
9925026,7,530,0.3,4,5,2,1,1
10073456,10,530,0.31,3,3,1,1,1
9243552,10,530,0.25,4,3,4,1,1
10065594,10,530,0.3,5,1,5,1,1
9946268,3,530,0.3,4,7,2,1,1
10073622,7,530,0.3,3,5,2,1,1
10086116,10,530,0.26,5,6,3,1,1
10082682,10,530,0.34,5,2,4,1,1
10085481,10,530,0.25,5,5,4,1,1
10082146,10,530,0.27,5,7,4,1,1
10083783,10,530,0.25,4,4,5,1,1
10086272,10,530,0.25,5,5,4,1,1
10086573,10,530,0.3,3,6,2,1,1
10086312,10,530,0.3,4,3,2,1,1
10083481,10,530,0.32,4,4,1,1,1
10082641,10,530,0.25,5,4,4,1,1
10082697,10,530,0.3,3,5,1,1,1
10080398,10,530,0.3,2,2,7,1,1
9967492,6,530,0.29,4,7,4,1,1
9926501,8,530,0.3,4,6,2,1,1
9751314,5,530,0.3,3,6,2,1,1
9878799,8,530,0.3,4,6,3,1,1
9878769,8,530,0.32,4,4,5,1,1
9878613,8,530,0.3,3,6,3,1,1
9878422,8,530,0.32,4,5,2,1,1
9878304,8,530,0.32,3,5,2,1,1
9878326,8,530,0.3,4,6,4,1,1
9878252,8,530,0.3,3,6,4,1,1
9878132,8,530,0.31,3,6,3,1,1
9878044,8,530,0.3,3,4,6,1,1
9877978,8,530,0.31,3,6,4,1,1
9877852,8,530,0.3,4,6,3,1,1
9877540,8,530,0.32,4,5,2,1,1
9830568,8,530,0.29,4,7,4,1,1
9830430,8,530,0.3,3,6,3,1,1
9830300,8,530,0.29,3,5,3,1,1
9830147,8,530,0.3,4,6,3,1,1
9829553,8,530,0.3,4,6,3,1,1
9829199,8,530,0.3,3,6,4,1,1
9829155,8,530,0.3,4,4,6,1,1
9829084,8,530,0.3,4,6,4,1,1
9828200,8,530,0.3,4,6,3,1,1
9847367,10,530,0.3,4,1,6,1,1
10048626,10,530,0.31,3,6,1,1,1
9925268,5,530,0.33,4,5,2,1,1
9926973,7,530,0.3,3,5,2,1,1
9946807,10,530,0.3,4,2,2,1,1
10017543,10,530,0.31,5,2,3,1,1
9967696,6,530,0.32,4,2,4,1,1
10000546,10,530,0.3,5,2,5,1,1
10083632,10,530,0.33,5,2,5,1,1
10083828,10,530,0.25,5,5,4,1,1
10083526,10,530,0.33,4,2,3,1,1
10082598,10,530,0.25,5,6,4,1,1
10084440,10,530,0.35,5,2,3,1,1
10086561,10,530,0.3,5,2,3,1,1
10085554,10,530,0.33,5,1,4,1,1
10083109,10,530,0.3,4,5,2,1,1
10079239,10,530,0.3,3,2,2,1,1
9919925,5,530,0.32,4,5,1,1,1
9931479,8,530,0.31,4,5,1,1,1
10087351,7,530,0.3,3,5,2,1,1
10089911,10,530,0.3,4,1,3,1,1
10087283,10,530,0.32,5,2,3,1,1
9878763,8,530,0.3,4,6,3,1,1
9878687,8,530,0.31,2,6,4,1,1
9878566,8,530,0.3,4,6,4,1,1
9878540,8,530,0.3,4,6,4,1,1
9878507,8,530,0.3,4,6,4,1,1
9878438,8,530,0.3,4,4,6,1,1
9878313,8,530,0.32,4,5,2,1,1
9878156,8,530,0.29,4,6,3,1,1
9877844,8,530,0.3,3,6,4,1,1
9877747,8,530,0.31,3,6,3,1,1
9877697,8,530,0.32,4,4,4,1,1
9877657,8,530,0.3,4,7,2,1,1
9916032,8,530,0.32,4,4,5,1,1
9830424,8,530,0.32,3,5,2,1,1
9829834,8,530,0.3,3,6,4,1,1
9829786,8,530,0.3,3,4,6,1,1
9829613,8,530,0.32,3,5,2,1,1
9829620,8,530,0.32,4,4,5,1,1
9828375,8,530,0.28,4,6,3,1,1
9828123,8,530,0.32,4,6,1,1,1
9828145,8,530,0.32,4,6,1,1,1
9839280,10,530,0.33,4,1,3,2,1
10048654,10,530,0.31,5,1,3,1,1
9928126,7,530,0.3,4,6,2,1,1
9928276,8,530,0.33,5,2,6,1,1
10053999,10,530,0.3,2,3,2,1,1
9946388,8,530,0.31,4,5,2,1,1
9925811,7,530,0.31,4,2,7,1,1
10002035,7,530,0.3,4,7,2,1,1
9944964,3,530,0.3,5,4,2,1,1
9927206,7,530,0.3,3,4,2,1,1
10083756,10,530,0.3,4,2,4,1,1
10085228,10,530,0.26,5,5,2,1,1
10083639,10,530,0.25,4,6,4,1,1
10081971,10,530,0.31,4,5,1,1,1
10079219,7,530,0.3,3,7,2,1,1
9921663,8,530,0.3,4,3,3,1,1
10085566,10,530,0.25,4,6,3,1,1
9927948,5,530,0.3,4,5,2,1,1
9913189,3,530,0.31,4,1,5,1,1
10018337,6,530,0.3,4,4,3,1,1
9943295,7,530,0.32,3,2,2,1,1
9909696,4,530,0.3,3,5,1,1,1
9876034,4,530,0.3,3,5,1,1,1
10091026,7,530,0.35,3,2,6,1,1
10091198,10,530,0.3,5,1,2,1,1
9878627,8,530,0.3,3,6,3,1,1
9878554,8,530,0.3,4,6,3,1,1
9878562,8,530,0.3,4,6,3,1,1
9878530,8,530,0.3,4,6,4,1,1
9878515,8,530,0.3,3,6,4,1,1
9878137,8,530,0.3,4,6,4,1,1
9878089,8,530,0.32,4,4,5,1,1
9877754,8,530,0.3,4,6,4,1,1
9830088,8,530,0.3,3,6,4,1,1
9829876,8,530,0.3,4,6,3,1,1
9829684,8,530,0.31,3,6,4,1,1
9829525,3,530,0.33,2,6,2,1,1
9829433,8,530,0.3,4,6,4,1,1
9829253,8,530,0.32,4,6,1,1,1
9829058,8,530,0.3,4,6,4,1,1
9828960,8,530,0.32,3,5,2,1,1
9828816,8,530,0.3,4,4,6,1,1
9828340,8,530,0.34,4,2,3,1,1
9828141,8,530,0.3,3,6,4,1,1
10053282,3,530,0.31,4,5,2,1,1
10051440,3,530,0.33,2,5,3,1,1
9925923,5,530,0.31,4,5,2,1,1
10002250,3,530,0.3,4,6,2,1,1
9640276,10,530,0.3,3,2,5,1,1
10063102,3,530,0.3,4,3,6,1,1
10061084,7,530,0.3,3,6,2,1,1
9964312,7,530,0.3,3,4,2,1,1
9926697,7,530,0.3,3,6,2,1,1
9924101,5,530,0.3,4,3,6,1,1
10010547,10,530,0.3,3,5,1,1,1
10082858,10,530,0.35,5,5,1,1,1
